2026-07-09 07:05:08,461 | INFO | enrich_content_tags | untagged files queued: 100 (model=qwen3.5:9b, dry_run=False)
2026-07-09 07:07:39,961 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MD RECORDING OF THIS CAMP/18 JAN - 4$ - 630 PM/04 MAUSAM KOI HO & OM GURUVE NAMAH.json: tagged in 3.6s (event_type=bhajan, lang=hindi, topics=['bhajan', 'devotion', 'meditation', 'winter-camp', 'guru-devotion'])
2026-07-09 07:07:39,963 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MD RECORDING OF THIS CAMP/18 JAN - 4$ - 630 PM/06 SAMBODHAN.json (chars=786, est_tokens=196, strategy=single-pass)
2026-07-09 07:07:42,659 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MD RECORDING OF THIS CAMP/18 JAN - 4$ - 630 PM/06 SAMBODHAN.json: tagged in 2.7s (event_type=meditation, lang=mixed, topics=['meditation', 'rest', 'schedule', 'well-being'])
2026-07-09 07:07:42,660 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $/01 MEDITATION.json (chars=7091, est_tokens=1772, strategy=single-pass)
2026-07-09 07:07:47,342 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $/01 MEDITATION.json: tagged in 4.7s (event_type=meditation, lang=hindi, topics=['meditation', 'self-inquiry', 'divine-love', 'inner-wisdom', 'spiritual-awakening'])
2026-07-09 07:07:47,343 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $/02 MUKADDAR AAZMANE AA GAYA.json (chars=16116, est_tokens=4029, strategy=single-pass)
2026-07-09 07:22:53,674 | ERROR | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $/02 MUKADDAR AAZMANE AA GAYA.json: tagging call raised after retries (ReadTimeout: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=300.0)) — dead-letter dead_letter/tag_failures/Dagshai_2001_01_JAN_-_2001_DAGSHAI_15_-_19_JAN_2001_MISC_DAGSHAI_RECORDING_EVENING___02_MUKADDAR_AAZ.d6d0e08a5c94.txt
2026-07-09 07:22:53,675 | ERROR | enrich_content_tags | [49/100] Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $/02 MUKADDAR AAZMANE AA GAYA.json: ReadTimeout: HTTPConnectionPool(host='localhost', port=11434): Read timed out. (read timeout=300.0)
2026-07-09 07:22:53,676 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $/03 NA GHAR CHAHIYE.json (chars=4517, est_tokens=1129, strategy=single-pass)
2026-07-09 07:22:56,469 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $/03 NA GHAR CHAHIYE.json: tagged in 2.8s (event_type=bhajan, lang=hindi, topics=['bhakti', 'divine-love', 'devotion', 'spiritual-longing', 'grace'])
2026-07-09 07:22:56,470 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $/04 OM GURUVE NAMAH.json (chars=2485, est_tokens=621, strategy=single-pass)
2026-07-09 07:22:59,317 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $/04 OM GURUVE NAMAH.json: tagged in 2.8s (event_type=bhajan, lang=hindi, topics=['meditation', 'devotion', 'guru-grace', 'inner-peace', 'spiritual-surrender'])
2026-07-09 07:22:59,317 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $/05 SAMBODHAN.json (chars=621, est_tokens=155, strategy=single-pass)
2026-07-09 07:23:02,569 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $/05 SAMBODHAN.json: tagged in 3.3s (event_type=meditation, lang=hindi, topics=['meditation', 'morning-practice', 'group-discipline'])
2026-07-09 07:23:02,570 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $ (LDH DEVOTEES)/01 MEDITATION.json (chars=2600, est_tokens=650, strategy=single-pass)
2026-07-09 07:23:05,071 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $ (LDH DEVOTEES)/01 MEDITATION.json: tagged in 2.5s (event_type=meditation, lang=hindi, topics=['meditation', 'self-awareness', 'mind-control', 'witness-consciousness', 'maya'])
2026-07-09 07:23:05,072 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $ (LDH DEVOTEES)/02 SHLOK.json (chars=458, est_tokens=114, strategy=single-pass)
2026-07-09 07:23:07,899 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $ (LDH DEVOTEES)/02 SHLOK.json: tagged in 2.8s (event_type=bhajan, lang=hindi, topics=['guru-bhakti', 'brahma-vidya', 'jnana-yoga', 'triguna-tyaga', 'sadhana'])
2026-07-09 07:23:07,901 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $ (LDH DEVOTEES)/03 ZARA TO KHUL KE BARAS.json (chars=14546, est_tokens=3636, strategy=single-pass)
2026-07-09 07:23:16,357 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $ (LDH DEVOTEES)/03 ZARA TO KHUL KE BARAS.json: tagged in 8.5s (event_type=bhajan, lang=hindi, topics=['bhajan', 'devotion', 'surrender', 'spiritual-history', 'grace'])
2026-07-09 07:23:16,359 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $ (LDH DEVOTEES)/04 TUM NA MANO MAGAR.json (chars=8185, est_tokens=2046, strategy=single-pass)
2026-07-09 07:23:22,044 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $ (LDH DEVOTEES)/04 TUM NA MANO MAGAR.json: tagged in 6.4s (event_type=bhajan, lang=hindi, topics=['bhakti', 'divine-love', 'devotion', 'surrender', 'spiritual-longing'])
2026-07-09 07:23:22,046 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $ (LDH DEVOTEES)/05 OM GURUVE NAMAH.json (chars=1398, est_tokens=349, strategy=single-pass)
2026-07-09 07:23:24,636 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $ (LDH DEVOTEES)/05 OM GURUVE NAMAH.json: tagged in 2.6s (event_type=bhajan, lang=hindi, topics=['bhajan', 'devotion', 'guru-bhakti', 'chanting', 'spiritual-songs'])
2026-07-09 07:23:24,638 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $ (LDH DEVOTEES)/06 MAIKADA BHI APNA HAI.json (chars=1645, est_tokens=411, strategy=single-pass)
2026-07-09 07:23:27,342 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $ (LDH DEVOTEES)/06 MAIKADA BHI APNA HAI.json: tagged in 2.7s (event_type=bhajan, lang=hindi, topics=['bhakti', 'devotion', 'divine-love', 'surrender', 'spiritual-identity'])
2026-07-09 07:23:27,343 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $ (LDH DEVOTEES)/07 SANGAT BHAJAN.json (chars=1278, est_tokens=319, strategy=single-pass)
2026-07-09 07:23:29,611 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $ (LDH DEVOTEES)/07 SANGAT BHAJAN.json: tagged in 2.3s (event_type=bhajan, lang=hindi, topics=['bhakti', 'divine-love', 'devotion', 'surrender'])
2026-07-09 07:23:29,612 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $ (LDH DEVOTEES)/08 SADGURU TERI BALLE BALLE.json (chars=4116, est_tokens=1029, strategy=single-pass)
2026-07-09 07:23:34,534 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $ (LDH DEVOTEES)/08 SADGURU TERI BALLE BALLE.json: tagged in 4.9s (event_type=bhajan, lang=hindi, topics=['bhajan', 'devotion', 'schedule', 'meditation', 'gratitude'])
2026-07-09 07:23:34,535 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $ (LDH DEVOTEES)/09 SAMBODHAN.json (chars=528, est_tokens=132, strategy=single-pass)
2026-07-09 07:23:37,410 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/EVENING $ (LDH DEVOTEES)/09 SAMBODHAN.json: tagged in 2.8s (event_type=satsang, lang=hindi, topics=['devotion', 'meditation', 'family-bond', 'silence', 'spiritual-practice'])
2026-07-09 07:23:37,411 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/MORNING $/01 MEDITATION.json (chars=4409, est_tokens=1102, strategy=single-pass)
2026-07-09 07:23:40,800 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/MORNING $/01 MEDITATION.json: tagged in 3.4s (event_type=meditation, lang=hindi, topics=['meditation', 'self-awareness', 'consciousness', 'mind-control', 'divine-love'])
2026-07-09 07:23:40,801 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/MORNING $/02 OM GURUVE NAMAH.json (chars=588, est_tokens=147, strategy=single-pass)
2026-07-09 07:23:43,269 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/MORNING $/02 OM GURUVE NAMAH.json: tagged in 2.5s (event_type=bhajan, lang=hindi, topics=['devotion', 'chanting', 'guru-bhakti'])
2026-07-09 07:23:43,271 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/MORNING $/03 TU MERI SARKAR HAI.json (chars=3307, est_tokens=826, strategy=single-pass)
2026-07-09 07:23:46,420 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/MORNING $/03 TU MERI SARKAR HAI.json: tagged in 3.1s (event_type=bhajan, lang=hindi, topics=['bhakti', 'devotion', 'guru-bhakti', 'surrender', 'love'])
2026-07-09 07:23:46,421 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/MORNING $/04 SAMBODHAN.json (chars=579, est_tokens=144, strategy=single-pass)
2026-07-09 07:23:49,470 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/MORNING $/04 SAMBODHAN.json: tagged in 3.0s (event_type=meditation, lang=hindi, topics=['meditation', 'morning-routine', 'individual-practice', 'silence', 'discipline'])
2026-07-09 07:23:49,471 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/New folder/01 MEDITATION (ONLY OM).json (chars=256, est_tokens=64, strategy=single-pass)
2026-07-09 07:23:51,872 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/New folder/01 MEDITATION (ONLY OM).json: tagged in 2.4s (event_type=bhajan, lang=sanskrit, topics=['chanting', 'om', 'guru-devotion', 'meditation'])
2026-07-09 07:23:51,873 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/New folder/02 OM GURUVE NAMAH.json (chars=968, est_tokens=242, strategy=single-pass)
2026-07-09 07:23:54,193 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/New folder/02 OM GURUVE NAMAH.json: tagged in 2.3s (event_type=bhajan, lang=hindi, topics=['guru-bhakti', 'chanting', 'devotion', 'spiritual-surrender'])
2026-07-09 07:23:54,194 | INFO | enrich_content_tags | tagging Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/New folder/03 JAB DAR PE TUMHARE HI.json (chars=6526, est_tokens=1631, strategy=single-pass)
2026-07-09 07:23:58,159 | INFO | enrich_content_tags | Dagshai 2001/01 JAN - 2001/DAGSHAI 15 - 19 JAN 2001/MISC DAGSHAI RECORDING/New folder/03 JAB DAR PE TUMHARE HI.json: tagged in 3.9s (event_type=bhajan, lang=hindi, topics=['bhakti', 'self-surrender', 'divine-mercy', 'human-frailty', 'devotion'])
2026-07-09 07:23:58,160 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/19 FEB - 630 PM/01 MEDITATION (WITHOUT MUSIC).json (chars=419, est_tokens=104, strategy=single-pass)
2026-07-09 07:24:00,555 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/19 FEB - 630 PM/01 MEDITATION (WITHOUT MUSIC).json: tagged in 2.4s (event_type=bhajan, lang=hindi, topics=['bhajan', 'chanting', 'devotion', 'meditation'])
2026-07-09 07:24:00,556 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/19 FEB - 630 PM/02 OM GURUVE NAMAH.json (chars=571, est_tokens=142, strategy=single-pass)
2026-07-09 07:24:02,708 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/19 FEB - 630 PM/02 OM GURUVE NAMAH.json: tagged in 2.2s (event_type=bhajan, lang=sanskrit, topics=['chanting', 'invocation', 'guru-devotion'])
2026-07-09 07:24:02,709 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/19 FEB - 630 PM/03 SOJE GAM DE KE.json (chars=4301, est_tokens=1075, strategy=single-pass)
2026-07-09 07:24:06,011 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/19 FEB - 630 PM/03 SOJE GAM DE KE.json: tagged in 3.3s (event_type=bhajan, lang=hindi, topics=['bhajan', 'freedom', 'devotion', 'surrender', 'gratitude'])
2026-07-09 07:24:06,012 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/19 FEB - 630 PM/04 SAMBODHAN.json (chars=818, est_tokens=204, strategy=single-pass)
2026-07-09 07:24:09,209 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/19 FEB - 630 PM/04 SAMBODHAN.json: tagged in 3.2s (event_type=satsang, lang=hindi, topics=['bhakti', 'seva', 'meditation', 'gratitude', 'yatra'])
2026-07-09 07:24:09,211 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/1 FEB - 630 PM/01 MEDITATION.json (chars=744, est_tokens=186, strategy=single-pass)
2026-07-09 07:25:03,801 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/1 FEB - 630 PM/01 MEDITATION.json: tagged in 2.6s (event_type=meditation, lang=mixed, topics=['meditation', 'self-inquiry', 'dissolution-of-thoughts', 'mindfulness', 'inner-observation'])
2026-07-09 07:25:03,802 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/1 FEB - 630 PM/02 OM GURUVE NAMAH.json (chars=883, est_tokens=220, strategy=single-pass)
2026-07-09 07:24:13,870 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/1 FEB - 630 PM/02 OM GURUVE NAMAH.json: tagged in 2.1s (event_type=bhajan, lang=sanskrit, topics=['guru-bhakti', 'mantra-japa', 'devotional-singing'])
2026-07-09 07:24:13,871 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/1 FEB - 630 PM/03 TERE DAR PAR MERE GURUVAR.json (chars=11122, est_tokens=2780, strategy=single-pass)
2026-07-09 07:24:18,059 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/1 FEB - 630 PM/03 TERE DAR PAR MERE GURUVAR.json: tagged in 4.2s (event_type=bhajan, lang=hindi, topics=['bhakti', 'devotion', 'ego', 'surrender', 'divine-love'])
2026-07-09 07:24:18,061 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/21 FEB - 630 AM/01 HEY MERE GURUDEV KARUNA.json (chars=2874, est_tokens=718, strategy=single-pass)
2026-07-09 07:24:21,910 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/21 FEB - 630 AM/01 HEY MERE GURUDEV KARUNA.json: tagged in 4.3s (event_type=bhajan, lang=hindi, topics=['bhajan', 'meditation', 'inner-devotion', 'guru-grace', 'self-inquiry'])
2026-07-09 07:24:21,911 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/21 FEB - 630 PM/01 DHOONDHTA FIRTA KAHAN.json (chars=1119, est_tokens=279, strategy=single-pass)
2026-07-09 07:24:25,040 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/21 FEB - 630 PM/01 DHOONDHTA FIRTA KAHAN.json: tagged in 3.1s (event_type=bhajan, lang=hindi, topics=['bhakti', 'self-inquiry', 'divine-presence', 'meditation', 'shiv'])
2026-07-09 07:24:25,041 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/21 FEB - 630 PM/02 MEDITATION.json (chars=8948, est_tokens=2237, strategy=single-pass)
2026-07-09 07:24:29,650 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/21 FEB - 630 PM/02 MEDITATION.json: tagged in 5.0s (event_type=meditation, lang=hindi, topics=['meditation', 'self-inquiry', 'mind-control', 'shivaratri', 'inner-light'])
2026-07-09 07:24:29,651 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/21 FEB - 630 PM/03 MUJHE GURUVAR YAHI VAR DO.json (chars=9493, est_tokens=2373, strategy=single-pass)
2026-07-09 07:24:35,261 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/21 FEB - 630 PM/03 MUJHE GURUVAR YAHI VAR DO.json: tagged in 5.6s (event_type=bhajan, lang=hindi, topics=['bhakti', 'self-inquiry', 'compassion', 'inner-divinity', 'shiva-worship'])
2026-07-09 07:24:35,263 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/21 FEB - 630 PM/04 MERE BHOLE BABA KO.json (chars=12093, est_tokens=3023, strategy=single-pass)
2026-07-09 07:24:40,156 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/21 FEB - 630 PM/04 MERE BHOLE BABA KO.json: tagged in 4.9s (event_type=bhajan, lang=hindi, topics=['bhakti', 'shiv-tattva', 'service', 'meditation', 'charity'])
2026-07-09 07:24:40,158 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/21 FEB - 630 PM/05 OM GURUVE NAMAH (INCOMPLETE).json (chars=1847, est_tokens=461, strategy=single-pass)
2026-07-09 07:24:42,881 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/21 FEB - 630 PM/05 OM GURUVE NAMAH (INCOMPLETE).json: tagged in 2.7s (event_type=bhajan, lang=mixed, topics=['bhajan', 'devotion', 'guru-bhakti', 'chanting', 'divine-love'])
2026-07-09 07:24:42,882 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/22 FEB - 630 AM/01 JAGAT MEIN CHINTA.json (chars=303, est_tokens=75, strategy=single-pass)
2026-07-09 07:24:45,161 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/22 FEB - 630 AM/01 JAGAT MEIN CHINTA.json: tagged in 2.3s (event_type=bhajan, lang=hindi, topics=['bhajan', 'devotion', 'inner-peace', 'chanting'])
2026-07-09 07:24:45,162 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/22 FEB - 630 AM/02 MEDITATION.json (chars=4358, est_tokens=1089, strategy=single-pass)
2026-07-09 07:24:48,633 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/22 FEB - 630 AM/02 MEDITATION.json: tagged in 3.5s (event_type=meditation, lang=hindi, topics=['meditation', 'mind-observation', 'self-inquiry', 'present-moment', 'inner-peace'])
2026-07-09 07:24:48,634 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/22 FEB - 630 AM/03 HEY PRABHU KAR HI DO.json (chars=8383, est_tokens=2095, strategy=single-pass)
2026-07-09 07:24:53,231 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/22 FEB - 630 AM/03 HEY PRABHU KAR HI DO.json: tagged in 4.6s (event_type=bhajan, lang=hindi, topics=['self-inquiry', 'inner-peace', 'awareness', 'bhakti', 'introversion'])
2026-07-09 07:24:53,232 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/22 FEB - 630 AM/04 BHAJMANN NARAYAN.json (chars=1639, est_tokens=409, strategy=single-pass)
2026-07-09 07:24:55,932 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/22 FEB - 630 AM/04 BHAJMANN NARAYAN.json: tagged in 2.7s (event_type=bhajan, lang=hindi, topics=['bhajan', 'narayana', 'devotion', 'vedic-wisdom', 'guru-bhakti'])
2026-07-09 07:24:55,933 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/22 FEB - 630 AM/05 OM GURUVE NAMAH.json (chars=1122, est_tokens=280, strategy=single-pass)
2026-07-09 07:24:58,803 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/22 FEB - 630 AM/05 OM GURUVE NAMAH.json: tagged in 2.8s (event_type=bhajan, lang=hindi, topics=['guru-bhakti', 'nam-smaran', 'divine-grace', 'spiritual-awakening'])
2026-07-09 07:24:58,805 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/22 FEB - 630 AM/06 SAMBODHAN.json (chars=3333, est_tokens=833, strategy=single-pass)
2026-07-09 07:25:01,741 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/22 FEB - 630 AM/06 SAMBODHAN.json: tagged in 2.9s (event_type=satsang, lang=hindi, topics=['divine-energy', 'spiritual-practice', 'devotion'])
2026-07-09 07:25:01,742 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/22 FEB - 630 AM/07 SAMBODHAN - RISHI JI.json (chars=451, est_tokens=112, strategy=single-pass)
2026-07-09 07:25:04,358 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/22 FEB - 630 AM/07 SAMBODHAN - RISHI JI.json: tagged in 2.6s (event_type=bhajan, lang=hindi, topics=['meditation', 'spiritual-practice', 'devotion', 'silence', 'nature-worship'])
2026-07-09 07:25:04,359 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/22 FEB - 630 PM/01 MEDITATION.json (chars=1449, est_tokens=362, strategy=single-pass)
2026-07-09 07:25:06,702 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/22 FEB - 630 PM/01 MEDITATION.json: tagged in 2.3s (event_type=meditation, lang=hindi, topics=['meditation', 'mindfulness', 'self-observation', 'stillness', 'maya'])
2026-07-09 07:25:06,703 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/22 FEB - 630 PM/02 TERA DARSHA PANE KO.json (chars=6326, est_tokens=1581, strategy=single-pass)
2026-07-09 07:25:10,051 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/22 FEB - 630 PM/02 TERA DARSHA PANE KO.json: tagged in 3.3s (event_type=bhajan, lang=hindi, topics=['bhajan', 'meditation', 'self-inquiry', 'silence', 'devotion'])
2026-07-09 07:25:10,052 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/22 FEB - 630 PM/03 OM GURUVE NAMAH.json (chars=1280, est_tokens=320, strategy=single-pass)
2026-07-09 07:25:12,252 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/22 FEB - 630 PM/03 OM GURUVE NAMAH.json: tagged in 2.2s (event_type=bhajan, lang=hindi, topics=['guru-bhakti', 'nam-smaran', 'om-chanting'])
2026-07-09 07:25:12,253 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/22 FEB - 630 PM/04 SAMBODHAN.json (chars=4729, est_tokens=1182, strategy=single-pass)
2026-07-09 07:25:16,525 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/22 FEB - 630 PM/04 SAMBODHAN.json: tagged in 4.3s (event_type=discourse, lang=hindi, topics=['seva', 'satsang', 'gratitude', 'suffering', 'devotion'])
2026-07-09 07:25:16,526 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/23 FEB - 630 PM/01 TERE DAR PE MERE DATA PUJARI BAN KE.json (chars=17826, est_tokens=4456, strategy=single-pass)
2026-07-09 07:26:13,813 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/23 FEB - 630 PM/01 TERE DAR PE MERE DATA PUJARI BAN KE.json: tagged in 5.3s (event_type=bhajan, lang=hindi, topics=['bhakti', 'introversion', 'self-inquiry', 'inner-peace', 'devotion'])
2026-07-09 07:26:13,814 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/23 FEB - 630 PM/02 OM GURUVE NAMAH.json (chars=7915, est_tokens=1978, strategy=single-pass)
2026-07-09 07:25:26,546 | INFO | enrich_content_tags | Dagshai 2001/02 FEB - 2001/23 FEB - 630 PM/02 OM GURUVE NAMAH.json: tagged in 4.7s (event_type=discourse, lang=hindi, topics=['self-inquiry', 'devotion', 'poverty', 'greed', 'spiritual-wealth'])
2026-07-09 07:25:26,547 | INFO | enrich_content_tags | tagging Dagshai 2001/02 FEB - 2001/23 FEB - 630 PM/03 SAMBODHAN.json (chars=1854, est_tokens=463, strategy=single-pass)
